time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
1656317030,3571d1,37.65200857388771,-0.697930377462626,153.17823864354716,148.17819110701558,1.6256000000000002,ARP41   ,False,False,False,5265.0,350.52000000000004,403.86,1656317029.932,1656317029.932
1656317040,3571d1,37.641082763671875,-0.6881064557014724,151.0057455164766,144.84807014264598,-1.6256000000000002,ARP41   ,False,False,False,1445.0,335.28000000000003,388.62,1656317039.628,1656317039.891
1656317040,3571d3,37.77937316894531,-0.8063263588763334,81.86774598625028,46.27303002005672,5.8521600000000005,ARP41   ,False,False,False,1000.0,68.58,106.68,1656317039.725,1656317039.725
1656317050,3571d3,37.78463589943061,-0.7993150793987525,88.83362029984622,47.34687429248729,8.77824,ARP41   ,False,False,False,536.0,144.78,198.12,1656317049.735,1656317049.928
1656317050,3571d1,37.62858581542969,-0.6861195665724722,139.49782495702556,196.49685800574852,1.95072,ARP41   ,False,False,False,2242.0,358.14000000000004,411.48,1656317049.66,1656317049.777
1656317060,3571d3,37.79026794433594,-0.7915415662400278,91.46837467057328,48.41998309486112,11.3792,ARP41   ,False,False,False,5427.0,236.22,297.18,1656317059.948,1656317059.991
1656317060,3571d1,37.621673583984375,-0.6972812084441102,123.93083022104962,257.29061186374423,2.27584,ARP41   ,False,False,False,5410.0,373.38,426.72,1656317059.767,1656317059.767
1656317070,3571d1,37.62728933560646,-0.7073045813518775,115.98744370349011,337.30194229325247,0.0,ARP41   ,False,False,False,547.0,365.76,426.72,1656317069.544,1656317069.544
1656317070,3571d3,37.79273986816406,-0.782892754737361,84.04509903402958,123.00916502096076,-0.32512,ARP41   ,False,False,False,7020.0,350.52000000000004,411.48,1656317069.758,1656317069.964
1656317080,3571d3,37.78660583496094,-0.7837108855551946,77.27284528582102,233.66413543310804,-12.35456,ARP41   ,False,False,False,5263.0,251.46,327.65999999999997,1656317079.812,1656317079.812
1656317080,3f7879,37.78660583496094,-0.7837108855551946,77.27284528582102,233.66413543310804,-12.35456,ARP41   ,False,False,False,3610.0,9067.8,327.65999999999997,1656317079.812,1656317079.847
1656317080,3571d1,37.6365966796875,-0.7022484312665824,119.48508726507052,50.41552508515491,-3.2512000000000003,ARP41   ,False,False,False,5410.0,358.14000000000004,419.1,1656317079.812,1656317079.812
1656317090,3571d3,37.785003662109375,-0.7920675074800556,76.47759870645521,264.5962086397503,-6.502400000000001,ARP41   ,False,False,False,1551.0,167.64,236.22000000000003,1656317089.63,1656317089.915
1656317090,3571d1,37.63678599212129,-0.6882576320482485,128.666547956232,114.82314037288867,0.0,ARP41   ,False,False,False,5410.0,335.28000000000003,396.24,1656317089.915,1656317089.915
1656317100,3571d1,37.62780141022245,-0.680555260699748,132.6148427263912,170.1722759888369,-2.27584,ARP41   ,False,False,False,10.0,304.8,358.14,1656317099.523,1656317099.85
1656317100,3571d3,37.783751406912074,-0.7999121624490613,70.04944251605845,246.6356555239404,-9.7536,ARP41   ,False,False,False,1414.0,106.68,175.26000000000002,1656317099.523,1656317099.523
1656317110,3571d3,37.7806789592161,-0.8046888268511907,72.4343728669007,227.01459878787057,-11.05408,ARP41   ,False,False,False,2766.0,7.62,68.58,1656317107.063,1656317107.063
1656317110,3571d1,37.61709439552436,-0.6862872579823147,125.58862503673728,222.84204954784244,3.90144,ARP41   ,False,False,False,2047.0,335.28000000000003,388.62,1656317109.859,1656317109.859
1656317120,3571d3,37.775651317531775,-0.8112567404042119,69.11952879731656,225.60309119438057,3.2512000000000003,ARP41   ,False,False,False,3250.0,15.24,53.34,1656317119.293,1656317119.293
1656317120,3571d1,37.611419677734375,-0.6976318359375,120.09044807772202,239.92023751398415,2.92608,ARP41   ,False,False,False,3736.0,388.62,449.58,1656317119.589,1656317119.733
1656317130,3571d1,37.60601496292373,-0.7093346637228137,123.53513349042976,240.01836063115064,-1.95072,ARP41   ,False,False,False,1000.0,365.76,419.1,1656317129.542,1656317129.806
1656317130,3571d3,37.77071678032309,-0.817705237347127,80.05846221615582,226.5622249168424,4.55168,ARP41   ,False,False,False,2461.0,68.58,106.68,1656317129.609,1656317129.609
1656317140,3571d3,37.7649908550715,-0.8257061502208103,97.66309822067616,228.41658819177135,8.128,ARP41   ,False,False,False,5471.0,137.16,182.88,1656317139.934,1656317139.934
1656317140,3571d1,37.60057067871094,-0.7221173225564712,126.30831243262,243.12186024790137,-2.92608,ARP41   ,False,False,False,6423.0,342.90000000000003,411.48,1656317139.668,1656317139.668
1656317150,3571d3,37.759002685546875,-0.8343765583443883,105.46102,229.55028113766383,11.05408,ARP41   ,False,False,False,2651.0,228.6,289.56,1656317149.748,1656317149.822
1656317150,3571d1,37.59554070941472,-0.7352480681046245,127.116603653998,240.94539590092285,3.90144,ARP41   ,False,False,False,2260.0,358.14000000000004,411.48,1656317149.874,1656317149.874
1656317160,3571d1,37.59159851074219,-0.7398240109707217,133.40873025929,197.7362544399385,-14.955520000000002,ARP41   ,False,False,False,4617.0,327.66,388.62,1656317154.515,1656317156.3
1656317160,3571d3,37.75195622848252,-0.8394390603770603,81.95821118167974,155.52628118095535,13.65504,ARP41   ,False,False,False,5602.0,373.38,434.34,1656317159.459,1656317159.959
1656317170,3571d3,37.751495361328125,-0.83221435546875,70.70564450154627,41.46044083145005,-16.256,ARP41   ,False,False,False,4660.0,304.8,365.76,1656317169.927,1656317169.972
1656317170,3571d1,37.58317565917969,-0.739005880152888,138.0398105540282,153.43494882292202,-18.20672,ARP41   ,False,False,False,7620.0,205.74,396.24,1656317161.749,1656317161.749
1656317180,3571d3,37.75749594478284,-0.8293483568274382,72.50740981297457,15.2194648311738,-3.2512000000000003,ARP41   ,False,False,False,6027.0,220.98,274.32000000000005,1656317179.748,1656317179.748
1656317180,3571d1,37.58967590332031,-0.7180851063829436,133.78017059834391,35.76819153063765,0.0,ARP41   ,False,False,False,215.0,175.26000000000002,228.6,1656317179.591,1656317179.721
1656317190,3571d1,37.599609375,-0.7092025432180549,135.58015216800413,34.95639957553638,1.30048,ARP41   ,False,False,False,7000.0,182.88,236.22,1656317189.768,1656317189.768
1656317190,3571d3,37.76326842227225,-0.8265420664911858,65.77846025671674,33.192936578401444,-10.40384,ARP41   ,False,False,False,2250.0,160.02,213.36,1656317189.463,1656317189.901
1656317200,3571d3,37.76792364605402,-0.82122802734375,67.2978487204782,44.69029610004116,-12.02944,ARP41   ,False,False,False,530.0,22.86,83.82000000000001,1656317199.951,1656317199.951
1656317200,3571d1,37.60881042480469,-0.7012549867021107,134.8373327991359,34.11447294534126,0.65024,ARP41   ,False,False,False,2716.0,182.88,236.22,1656317198.93,1656317198.971
1656317210,3571d3,37.76806330276748,-0.8210489024286858,67.2978487204782,44.69029610004116,-12.02944,ARP41   ,False,False,False,7654.0,15.24,83.82000000000001,1656317200.334,1656317200.334
1656317210,3571d1,37.61332366426112,-0.697034752887248,135.3779692847695,38.829824904970394,-0.65024,ARP41   ,False,False,False,2716.0,182.88,228.6,1656317203.461,1656317204.382
1656317220,3571d1,37.62984970868643,-0.6961988366168157,119.41862049527018,320.0680181266052,10.72896,ARP41   ,False,False,False,6423.0,327.66,381.0,1656317219.791,1656317219.885
1656317220,4ca394,53.42300033569336,-6.25002397809709,119.41862049527018,320.0680181266052,10.72896,ARP41   ,True,False,False,6423.0,327.66,381.0,1656317219.258,1656317219.258
1656317220,3571d3,37.775558213056144,-0.8112567404041897,67.32143992781201,46.548157698977974,4.22656,ARP41   ,False,False,False,7000.0,38.1,83.82000000000001,1656317219.626,1656317219.626
1656317230,3571d3,37.78049275026483,-0.8046291185461882,84.0938933760535,47.23117460803125,6.827520000000001,ARP41   ,False,False,False,5260.0,91.44,144.78,1656317229.938,1656317229.938
1656317230,3571d1,37.63710021972656,-0.705988457862361,122.36415793032836,312.2736890060937,1.6256000000000002,ARP41   ,False,False,False,1611.0,388.62,449.58,1656317229.725,1656317229.938
1656317240,3571d3,37.786102294921875,-0.796684102809138,95.9200117384951,49.1320602549526,12.02944,ARP41   ,False,False,False,1000.0,205.74,266.7,1656317239.989,1656317239.989
1656317240,3571d1,37.64511884269068,-0.716380243716003,127.3516486689998,316.30938981941057,-1.95072,ARP41   ,False,False,False,7336.0,373.38,434.34,1656317239.78,1656317239.879
1656317250,3571d1,37.65373100668697,-0.7262321140455015,130.81553291778044,318.3477487831306,2.60096,ARP41   ,False,False,False,6704.0,388.62,449.58,1656317249.853,1656317249.878
1656317250,3571d3,37.791595458984375,-0.788152167137639,104.43339909576132,53.412345290426835,13.0048,ARP41   ,False,False,False,1000.0,320.04,381.0,1656317249.878,1656317249.878
1656317260,3571d3,37.79338073730469,-0.7766983356881383,110.3791123125426,106.23884162969227,7.477760000000001,ARP41   ,False,False,False,1000.0,449.58,510.54,1656317259.766,1656317259.977
1656317260,3571d1,37.662762140823624,-0.7361436926800025,134.199893489916,319.0413558544315,3.2512000000000003,ARP41   ,False,False,False,3331.0,396.24,464.82,1656317259.977,1656317259.977
1656317270,3571d3,37.78623962402344,-0.7676988966921385,117.92331298484616,150.75117366345305,1.30048,ARP41   ,False,False,False,1000.0,472.44,533.4,1656317269.723,1656317269.888
1656317270,3571d1,37.6717529296875,-0.7459599921043605,134.5888152901775,319.18491612511843,2.27584,ARP41   ,False,False,False,7656.0,419.1,480.06,1656317269.723,1656317269.931
1656317280,3571d1,37.680908203125,-0.7559528756648888,134.199893489916,319.0413558544315,2.92608,ARP41   ,False,False,False,1000.0,441.96,495.30000000000007,1656317279.692,1656317279.807
1656317280,3571d3,37.7764892578125,-0.7616213534740268,123.35182855116516,154.82431288093954,-0.32512,ARP41   ,False,False,False,1112.0,480.06,541.02,1656317279.692,1656317279.807
1656317290,3571d3,37.7662353515625,-0.75531005859375,128.1471639869131,153.53781366664606,1.95072,ARP41   ,False,False,False,536.0,487.68,556.26,1656317289.645,1656317289.857
1656317290,3571d1,37.689788818359375,-0.7663548246342771,134.99328162696673,306.47686873771,1.95072,ARP41   ,False,False,False,1460.0,457.2000000000001,518.1600000000001,1656317289.728,1656317289.962
1656317300,3571d3,37.75579833984375,-0.7488234499667215,131.14286524398864,153.93753048964305,-1.6256000000000002,ARP41   ,False,False,False,7713.0,480.06,548.64,1656317299.727,1656317299.896
1656317300,3571d1,37.69153142379502,-0.7818205460258127,140.61647087250472,264.33112202041025,-0.32512,ARP41   ,False,False,False,2714.0,457.2000000000001,525.7800000000001,1656317299.94,1656317299.94
1656317310,3571d1,37.69029235839844,-0.7973853577958607,141.590839966116,264.5794047162376,0.65024,ARP41   ,False,False,False,2515.0,457.2000000000001,518.1600000000001,1656317309.629,1656317309.82
1656317310,3571d3,37.74449157714844,-0.744440606299861,131.98772409916464,183.79921982308235,-1.6256000000000002,ARP41   ,False,False,False,5065.0,472.44,533.4,1656317309.67,1656317309.82
1656317320,3571d3,37.73510431839248,-0.7529217263926853,127.66609638169626,231.051732108794,-0.32512,ARP41   ,False,False,False,5065.0,457.2000000000001,518.1600000000001,1656317319.9,1656317319.9
1656317320,3571d1,37.68915725966631,-0.8130479895550025,141.54316895641534,264.78671759524474,2.60096,ARP41   ,False,False,False,2025.0,464.8200000000001,525.7800000000001,1656317319.562,1656317319.859
1656317330,3571d3,37.72872666181144,-0.7643857209578755,128.84742692697156,235.73889710090543,0.32512,ARP41   ,False,False,False,1071.0,457.2000000000001,518.1600000000001,1656317329.523,1656317329.719
1656317330,3571d1,37.69004175218485,-0.8285721488620652,136.52552881208462,292.6032574761829,-0.97536,ARP41   ,False,False,False,3331.0,472.44,541.02,1656317329.719,1656317329.719
1656317340,3571d1,37.69871520996094,-0.8396359707446663,134.5022667833132,321.99047434305896,0.32512,ARP41   ,False,False,False,2745.0,472.44,533.4,1656317339.636,1656317339.932
1656317340,3571d3,37.721923828125,-0.7770489631814712,134.02130161594158,234.84582236785255,3.5763200000000004,ARP41   ,False,False,False,3314.0,464.8200000000001,525.7800000000001,1656317339.72,1656317339.829
